SIM4ME,,,,,,,,,,,,,,,,,,,,,,,
#TYPE,FROM ENGINE,FROM SYMBOL,FROM VALUE INFO,FROM VALUE UOM,TO ENGINE,TO SYMBOL,TO VALUE INFO,TO VALUE UOM,PERIOD,EQUATION,DESCRIPTION,CONV TYPE,TOLERANCE,MIN SCALE,MAX SCALE,LOW LIMIT,HI LIMIT,MISC1,MISC2,MISC3,MISC4,MISC5,COMMENTS
A,DynsimPEngine,ZERO,,,ExampleSCP1,1AIR_HTR:B5.POINT_TEMP,1I0284:00,,,,1B AIR HTR AIR OUTTEMP - REFERENCE TEMPARATURE POINT TO 1CP987_ECB:1I0284,43,0,0,100,-200,620,,,,,,
A,DynsimPEngine,APH1B.TAX{F},,,ExampleSCP1,1AIR_HTR:B6.POINT,1I0284_08,,,,1B AIR HTR AIR OUTTEMP,FOXSCI24_16,0,0,1000,-454,2501.6,,,,120104OLD,,
A,DynsimPEngine,ZERO,,,ExampleSCP1,1AIR_HTR:B6.POINT_TEMP,1I0284:00,,,,1B AIR HTR AIR OUTTEMP - REFERENCE TEMPARATURE POINT TO 1CP987_ECB:1I0284,43,0,0,100,-200,620,,,,,,
A,DynsimPEngine,TAMB{F},,,ExampleSCP1,1AIRT3:MT400.POINT,1D1533_06,,,,AMB AIR - SWCH,FOXSCI23_16,0,0,300,-346,2192,,,,120204NEW,,
A,DynsimPEngine,ZERO,,,ExampleSCP1,1AIRT3:MT400.POINT_TEMP,1D1533:00,,,,AMB AIR - SWCH - REFERENCE TEMPARATURE POINT TO 1CP773_ECB:1D1533,43,0,0,100,-200,620,,,,,,
A,DynsimPEngine,ZERO,,,ExampleSCP1,1AIRT3:MT401.POINT_TEMP,1D1503:00,,,,CONTROL AIR DRYER INLET TEMP - REFERENCE TEMPARATURE POINT TO 1CP773_ECB:1D1503,43,0,0,100,-200,620,,,,,,
A,DynsimPEngine,ZERO,,,ExampleSCP1,1AIRT3:MT402.POINT_TEMP,1D1504:00,,,,CONTROL AIR DRYER OUTLET TEMP - REFERENCE TEMPARATURE POINT TO 1CP773_ECB:1D1504,43,0,0,100,-200,620,,,,,,
A,DynsimPEngine,ZERO,,,ExampleSCP1,1ALT:GT751.POINT,1D1611_08,,,,ALTNTR SLOT 1 TEMP,FOXSCI40_16,0,0,500,-94,510,,,,120204NEW,,
A,DynsimPEngine,ZERO,,,ExampleSCP1,1ALT:GT752.POINT,1D1612_08,,,,ALTNTR SLOT 2 TEMP,FOXSCI40_16,0,0,500,-94,510,,,,120204NEW,,
A,DynsimPEngine,ZERO,,,ExampleSCP1,1ALT:GT753.POINT,1D1613_08,,,,ALTNTR SLOT 3 TEMP,FOXSCI40_16,0,0,500,-94,510,,,,120204NEW,,
A,DynsimPEngine,ZERO,,,ExampleSCP1,1ALT:GT754.POINT,1D1614_08,,,,ALTNTR SLOT 4 TEMP,FOXSCI40_16,0,0,500,-94,510,,,,120204NEW,,
A,DynsimPEngine,ZERO,,,ExampleSCP1,1ALT:GT755.POINT,1D1615_08,,,,ALTNTR SLOT 5 TEMP,FOXSCI40_16,0,0,500,-94,510,,,,120204NEW,,
A,DynsimPEngine,ZERO,,,ExampleSCP1,1ALT:GT756.POINT,1D1616_08,,,,ALTNTR SLOT 6 TEMP,FOXSCI40_16,0,0,500,-94,510,,,,120204NEW,,
A,DynsimPEngine,,,,ExampleSCP1,1ASH:MT700.POINT,1D1707_03,,,"   TAMB{F} + 35 + RAND(1,1)",ASP MTR 1A STATOR,FOXSCI40_16,0,0,500,-94,510,,,,120204NEW,,
A,DynsimPEngine,,,,ExampleSCP1,1ASH:MT701.POINT,1D1708_03,,,"   TAMB{F} + 36 + RAND(1,1)",ASP MTR 1B STATOR,FOXSCI40_16,0,0,500,-94,510,,,,120204NEW,,
A,DynsimPEngine,,,,ExampleSCP1,1ASH:MT811.POINT,1D1707_01,,,"       (((TAMB+1*(60+0.5*RAND(1,1)))-32)/1.8)",ASP MTR 1A INBD   BRG TEMP,FOXSCI0_16,0,0,65535,-6,65535,,,,120204NEW,,
A,DynsimPEngine,,,,ExampleSCP1,1ASH:MT812.POINT,1D1707_02,,,"       (((TAMB+1*(61+0.7*RAND(1,1)))-32)/1.8)",ASP MTR 1A OUTBD  BRG TEMP,FOXSCI0_16,0,0,65535,-6,65535,,,,120204NEW,,
A,DynsimPEngine,,,,ExampleSCP1,1ASH:MT821.POINT,1D1708_01,,,"       (((TAMB+1*(63-1.2*RAND(1,1)))-32)/1.8)",ASP MTR 1B INBD   BRG TEMP,FOXSCI0_16,0,0,65535,-6,65535,,,,120204NEW,,
A,DynsimPEngine,,,,ExampleSCP1,1ASH:MT822.POINT,1D1708_02,,,"       (((TAMB+1*(61.2+0.5*RAND(1,1)))-32)/1.8)",ASP MTR 1B OUTBD  BRG TEMP,FOXSCI0_16,0,0,65535,-6,65535,,,,120204NEW,,
A,DynsimPEngine,,,,ExampleSCP1,1ASH:MT831.POINT,1D1711_01,,,"       (((TAMB+1*(63+0.2*RAND(1,1)))-32)/1.8)",ASBP MTR NO 1 INBD BRG TEMP,FOXSCI0_16,0,0,65535,-6,65535,,,,120204NEW,,
A,DynsimPEngine,,,,ExampleSCP1,1ASH:MT832.POINT,1D1711_02,,,"       (((TAMB+1*(62+0.9*RAND(1,1)))-32)/1.8)",ASBP MTR NO 1     OUTBD BRG TEMP,FOXSCI0_16,0,0,65535,-6,65535,,,,120204NEW,,
A,DynsimPEngine,,,,ExampleSCP1,1ASH:MT851.POINT,1D1711_03,,,"       (((TAMB+1*(67+1.1*RAND(1,1)))-32)/1.8)",ASBP MTR STBY INBD BRG TEMP,FOXSCI0_16,0,0,65535,-6,65535,,,,120204NEW,,
A,DynsimPEngine,,,,ExampleSCP1,1ASH:MT852.POINT,1D1711_04,,,"       (((TAMB+1*(62-0.5*RAND(1,1)))-32)/1.8)",ASBP MTR STBY     OUTBD BRG TEMP,FOXSCI0_16,0,0,65535,-6,65535,,,,120204NEW,,
A,DynsimPEngine,,,,ExampleSCP1,1AUXAIR:WB1.POINT,1I0912_01,,, HSA3.P - FURNACE1.P,WB/FURN TRANSMITTER NORMAL,FOXSCI3_16,0,0,10,-0.2,10.2,,,,120104OLD,,
A,DynsimPEngine,,,,ExampleSCP1,1AUXAIR:WB2.POINT,1I0915_01,,, HSA3.P - FURNACE1.P,WB/FURN TRANSMITTER RED,FOXSCI3_16,0,0,10,-0.2,10.2,,,,120104OLD,,
A,DynsimPEngine,,,,ExampleSCP1,1AUXAIR_FB:C1.POINT_1,1I0832_01,,, DWBA_4041AA1.POS*100,1AA ELV FB,FOXSCI3_16,0,0,100,-2,102,,,,120104OLD,,
A,DynsimPEngine,,,,ExampleSCP1,1AUXAIR_FB:C1.POINT_2,1I0832_02,,, DWBA_4041AA3.POS*100,1AA ELV FB,FOXSCI3_16,0,0,100,-2,102,,,,120104OLD,,
A,DynsimPEngine,,,,ExampleSCP1,1AUXAIR_FB:C1.POINT_3,1I0832_03,,, DWBB_4041AA6.POS*100,1AA ELV FB,FOXSCI3_16,0,0,100,-2,102,,,,120104OLD,,
A,DynsimPEngine,,,,ExampleSCP1,1AUXAIR_FB:C1.POINT_4,1I0832_04,,, DWBB_4041AA8.POS*100,1AA ELV FB,FOXSCI3_16,0,0,100,-2,102,,,,120104OLD,,
A,DynsimPEngine,,,,ExampleSCP1,1AUXAIR_FB:C1.POINT_5,1I0832_05,,, DWBA_4041AA1.POS*100,1AA ELV FB,FOXSCI0_16,0,0,100,-2,102,,,,120104OLD,,
A,DynsimPEngine,,,,ExampleSCP1,1AUXAIR_FB:C1.POINT_6,1I0832_06,,, DWBA_4041AA3.POS*100,1AA ELV FB,FOXSCI0_16,0,0,100,-2,102,,,,120104OLD,,
A,DynsimPEngine,,,,ExampleSCP1,1AUXAIR_FB:C1.POINT_7,1I0832_07,,, DWBB_4041AA6.POS*100,1AA ELV FB,FOXSCI0_16,0,0,100,-2,102,,,,120104OLD,,
A,DynsimPEngine,,,,ExampleSCP1,1AUXAIR_FB:C1.POINT_8,1I0832_08,,, DWBB_4041AA8.POS*100,1AA ELV FB,FOXSCI0_16,0,0,100,-2,102,,,,120104OLD,,
A,DynsimPEngine,,,,ExampleSCP1,1AUXAIR_FB:C10.POINT_1,1I0844_01,,, DWBA_4041DE2.POS*100,1DE ELV FB,FOXSCI3_16,0,0,100,-2,102,,,,120104OLD,,
A,DynsimPEngine,,,,ExampleSCP1,1AUXAIR_FB:C10.POINT_2,1I0844_02,,, DWBA_4041DE4.POS*100,1DE ELV FB,FOXSCI3_16,0,0,100,-2,102,,,,120104OLD,,
A,DynsimPEngine,,,,ExampleSCP1,1AUXAIR_FB:C10.POINT_3,1I0844_03,,, DWBB_4041DE5.POS*100,1DE ELV FB,FOXSCI3_16,0,0,100,-2,102,,,,120104OLD,,
A,DynsimPEngine,,,,ExampleSCP1,1AUXAIR_FB:C10.POINT_4,1I0844_04,,, DWBB_4041DE7.POS*100,1DE ELV FB,FOXSCI3_16,0,0,100,-2,102,,,,120104OLD,,
A,DynsimPEngine,,,,ExampleSCP1,1AUXAIR_FB:C10.POINT_5,1I0844_05,,, DWBA_4041DE2.POS*100,1DE ELV FB,FOXSCI0_16,0,0,100,-2,102,,,,120104OLD,,
A,DynsimPEngine,,,,ExampleSCP1,1AUXAIR_FB:C10.POINT_6,1I0844_06,,, DWBA_4041DE4.POS*100,1DE ELV FB,FOXSCI0_16,0,0,100,-2,102,,,,120104OLD,,
A,DynsimPEngine,,,,ExampleSCP1,1AUXAIR_FB:C10.POINT_7,1I0844_07,,, DWBB_4041DE5.POS*100,1DE ELV FB,FOXSCI0_16,0,0,100,-2,102,,,,120104OLD,,
A,DynsimPEngine,,,,ExampleSCP1,1AUXAIR_FB:C10.POINT_8,1I0844_08,,, DWBB_4041DE7.POS*100,1DE ELV FB,FOXSCI0_16,0,0,100,-2,102,,,,120104OLD,,
A,DynsimPEngine,,,,ExampleSCP1,1AUXAIR_FB:C11.POINT_1,1I0845_01,,, DWBA_4041EF1.POS*100,1EF ELV FB,FOXSCI3_16,0,0,100,-2,102,,,,120104OLD,,
A,DynsimPEngine,,,,ExampleSCP1,1AUXAIR_FB:C11.POINT_2,1I0845_02,,, DWBA_4041EF3.POS*100,1EF ELV FB,FOXSCI3_16,0,0,100,-2,102,,,,120104OLD,,
A,DynsimPEngine,,,,ExampleSCP1,1AUXAIR_FB:C11.POINT_3,1I0845_03,,, DWBB_4041EF6.POS*100,1EF ELV FB,FOXSCI3_16,0,0,100,-2,102,,,,120104OLD,,
A,DynsimPEngine,,,,ExampleSCP1,1AUXAIR_FB:C11.POINT_4,1I0845_04,,, DWBB_4041EF8.POS*100,1EF ELV FB,FOXSCI3_16,0,0,100,-2,102,,,,120104OLD,,
A,DynsimPEngine,,,,ExampleSCP1,1AUXAIR_FB:C11.POINT_5,1I0845_05,,, DWBA_4041EF1.POS*100,1EF ELV FB,FOXSCI0_16,0,0,100,-2,102,,,,120104OLD,,
A,DynsimPEngine,,,,ExampleSCP1,1AUXAIR_FB:C11.POINT_6,1I0845_06,,, DWBA_4041EF3.POS*100,1EF ELV FB,FOXSCI0_16,0,0,100,-2,102,,,,120104OLD,,
A,DynsimPEngine,,,,ExampleSCP1,1AUXAIR_FB:C11.POINT_7,1I0845_07,,, DWBB_4041EF6.POS*100,1EF ELV FB,FOXSCI0_16,0,0,100,-2,102,,,,120104OLD,,
A,DynsimPEngine,,,,ExampleSCP1,1AUXAIR_FB:C11.POINT_8,1I0845_08,,, DWBB_4041EF8.POS*100,1EF ELV FB,FOXSCI0_16,0,0,100,-2,102,,,,120104OLD,,
A,DynsimPEngine,,,,ExampleSCP1,1AUXAIR_FB:C12.POINT_1,1I0846_01,,, DWBA_4041EF2.POS*100,1EF ELV FB,FOXSCI3_16,0,0,100,-2,102,,,,120104OLD,,
A,DynsimPEngine,,,,ExampleSCP1,1AUXAIR_FB:C12.POINT_2,1I0846_02,,, DWBA_4041EF4.POS*100,1EF ELV FB,FOXSCI3_16,0,0,100,-2,102,,,,120104OLD,,
A,DynsimPEngine,,,,ExampleSCP1,1AUXAIR_FB:C12.POINT_3,1I0846_03,,, DWBB_4041EF5.POS*100,1EF ELV FB,FOXSCI3_16,0,0,100,-2,102,,,,120104OLD,,
A,DynsimPEngine,,,,ExampleSCP1,1AUXAIR_FB:C12.POINT_4,1I0846_04,,, DWBB_4041EF7.POS*100,1EF ELV FB,FOXSCI3_16,0,0,100,-2,102,,,,120104OLD,,
A,DynsimPEngine,,,,ExampleSCP1,1AUXAIR_FB:C12.POINT_5,1I0846_05,,, DWBA_4041EF2.POS*100,1EF ELV FB,FOXSCI0_16,0,0,100,-2,102,,,,120104OLD,,
A,DynsimPEngine,,,,ExampleSCP1,1AUXAIR_FB:C12.POINT_6,1I0846_06,,, DWBA_4041EF4.POS*100,1EF ELV FB,FOXSCI0_16,0,0,100,-2,102,,,,120104OLD,,
A,DynsimPEngine,,,,ExampleSCP1,1AUXAIR_FB:C12.POINT_7,1I0846_07,,, DWBB_4041EF5.POS*100,1EF ELV FB,FOXSCI0_16,0,0,100,-2,102,,,,120104OLD,,
A,DynsimPEngine,,,,ExampleSCP1,1AUXAIR_FB:C12.POINT_8,1I0846_08,,, DWBB_4041EF7.POS*100,1EF ELV FB,FOXSCI0_16,0,0,100,-2,102,,,,120104OLD,,
A,DynsimPEngine,,,,ExampleSCP1,1AUXAIR_FB:C13.POINT_1,1I0847_01,,, DWBA_4041FG1.POS*100,1FG ELV FB,FOXSCI3_16,0,0,100,-2,102,,,,120104OLD,,
A,DynsimPEngine,,,,ExampleSCP1,1AUXAIR_FB:C13.POINT_2,1I0847_02,,, DWBA_4041FG3.POS*100,1FG ELV FB,FOXSCI3_16,0,0,100,-2,102,,,,120104OLD,,
A,DynsimPEngine,,,,ExampleSCP1,1AUXAIR_FB:C13.POINT_3,1I0847_03,,, DWBB_4041FG6.POS*100,1FG ELV FB,FOXSCI3_16,0,0,100,-2,102,,,,120104OLD,,
A,DynsimPEngine,,,,ExampleSCP1,1AUXAIR_FB:C13.POINT_4,1I0847_04,,, DWBB_4041FG8.POS*100,1FG ELV FB,FOXSCI3_16,0,0,100,-2,102,,,,120104OLD,,
A,DynsimPEngine,,,,ExampleSCP1,1AUXAIR_FB:C13.POINT_5,1I0847_05,,, DWBA_4041FG1.POS*100,1FG ELV FB,FOXSCI0_16,0,0,100,-2,102,,,,120104OLD,,
A,DynsimPEngine,,,,ExampleSCP1,1AUXAIR_FB:C13.POINT_6,1I0847_06,,, DWBA_4041FG3.POS*100,1FG ELV FB,FOXSCI0_16,0,0,100,-2,102,,,,120104OLD,,
A,DynsimPEngine,,,,ExampleSCP1,1AUXAIR_FB:C13.POINT_7,1I0847_07,,, DWBB_4041FG6.POS*100,1FG ELV FB,FOXSCI0_16,0,0,100,-2,102,,,,120104OLD,,
A,DynsimPEngine,,,,ExampleSCP1,1AUXAIR_FB:C13.POINT_8,1I0847_08,,, DWBB_4041FG8.POS*100,1FG ELV FB,FOXSCI0_16,0,0,100,-2,102,,,,120104OLD,,
A,DynsimPEngine,,,,ExampleSCP1,1AUXAIR_FB:C14.POINT_1,1I0848_01,,, DWBA_4041FG2.POS*100,1FG ELV FB,FOXSCI3_16,0,0,100,-2,102,,,,120104OLD,,
A,DynsimPEngine,,,,ExampleSCP1,1AUXAIR_FB:C14.POINT_2,1I0848_02,,, DWBA_4041FG4.POS*100,1FG ELV FB,FOXSCI3_16,0,0,100,-2,102,,,,120104OLD,,
A,DynsimPEngine,,,,ExampleSCP1,1AUXAIR_FB:C14.POINT_3,1I0848_03,,, DWBB_4041FG5.POS*100,1FG ELV FB,FOXSCI3_16,0,0,100,-2,102,,,,120104OLD,,
A,DynsimPEngine,,,,ExampleSCP1,1AUXAIR_FB:C14.POINT_4,1I0848_04,,, DWBB_4041FG7.POS*100,1FG ELV FB,FOXSCI3_16,0,0,100,-2,102,,,,120104OLD,,
A,DynsimPEngine,,,,ExampleSCP1,1AUXAIR_FB:C14.POINT_5,1I0848_05,,, DWBA_4041FG2.POS*100,1FG ELV FB,FOXSCI0_16,0,0,100,-2,102,,,,120104OLD,,
A,DynsimPEngine,,,,ExampleSCP1,1AUXAIR_FB:C14.POINT_6,1I0848_06,,, DWBA_4041FG4.POS*100,1FG ELV FB,FOXSCI0_16,0,0,100,-2,102,,,,120104OLD,,
A,DynsimPEngine,,,,ExampleSCP1,1AUXAIR_FB:C14.POINT_7,1I0848_07,,, DWBB_4041FG5.POS*100,1FG ELV FB,FOXSCI0_16,0,0,100,-2,102,,,,120104OLD,,
A,DynsimPEngine,,,,ExampleSCP1,1AUXAIR_FB:C14.POINT_8,1I0848_08,,, DWBB_4041FG7.POS*100,1FG ELV FB,FOXSCI0_16,0,0,100,-2,102,,,,120104OLD,,
A,DynsimPEngine,,,,ExampleSCP1,1AUXAIR_FB:C15.POINT_1,1I0851_01,,, DWBA_4041GG1.POS*100,1GG ELV FB,FOXSCI3_16,0,0,100,-2,102,,,,120104OLD,,
A,DynsimPEngine,,,,ExampleSCP1,1AUXAIR_FB:C15.POINT_2,1I0851_02,,, DWBA_4041GG3.POS*100,1GG ELV FB,FOXSCI3_16,0,0,100,-2,102,,,,120104OLD,,
A,DynsimPEngine,,,,ExampleSCP1,1AUXAIR_FB:C15.POINT_3,1I0851_03,,, DWBB_4041GG6.POS*100,1GG ELV FB,FOXSCI3_16,0,0,100,-2,102,,,,120104OLD,,
A,DynsimPEngine,,,,ExampleSCP1,1AUXAIR_FB:C15.POINT_4,1I0851_04,,, DWBB_4041GG8.POS*100,1GG ELV FB,FOXSCI3_16,0,0,100,-2,102,,,,120104OLD,,
A,DynsimPEngine,,,,ExampleSCP1,1AUXAIR_FB:C15.POINT_5,1I0851_05,,, DWBA_4041GG1.POS*100,1GG ELV FB,FOXSCI0_16,0,0,100,-2,102,,,,120104OLD,,
A,DynsimPEngine,,,,ExampleSCP1,1AUXAIR_FB:C15.POINT_6,1I0851_06,,, DWBA_4041GG3.POS*100,1GG ELV FB,FOXSCI0_16,0,0,100,-2,102,,,,120104OLD,,
A,DynsimPEngine,,,,ExampleSCP1,1AUXAIR_FB:C15.POINT_7,1I0851_07,,, DWBB_4041GG6.POS*100,1GG ELV FB,FOXSCI0_16,0,0,100,-2,102,,,,120104OLD,,
A,DynsimPEngine,,,,ExampleSCP1,1AUXAIR_FB:C15.POINT_8,1I0851_08,,, DWBB_4041GG8.POS*100,1GG ELV FB,FOXSCI0_16,0,0,100,-2,102,,,,120104OLD,,
A,DynsimPEngine,,,,ExampleSCP1,1AUXAIR_FB:C16.POINT_1,1I0852_01,,, DWBA_4041GG2.POS*100,1GG ELV FB,FOXSCI3_16,0,0,100,-2,102,,,,120104OLD,,
A,DynsimPEngine,,,,ExampleSCP1,1AUXAIR_FB:C16.POINT_2,1I0852_02,,, DWBA_4041GG4.POS*100,1GG ELV FB,FOXSCI3_16,0,0,100,-2,102,,,,120104OLD,,
A,DynsimPEngine,,,,ExampleSCP1,1AUXAIR_FB:C16.POINT_3,1I0852_03,,, DWBB_4041GG5.POS*100,1GG ELV FB,FOXSCI3_16,0,0,100,-2,102,,,,120104OLD,,
A,DynsimPEngine,,,,ExampleSCP1,1AUXAIR_FB:C16.POINT_4,1I0852_04,,, DWBB_4041GG7.POS*100,1GG ELV FB,FOXSCI3_16,0,0,100,-2,102,,,,120104OLD,,
A,DynsimPEngine,,,,ExampleSCP1,1AUXAIR_FB:C16.POINT_5,1I0852_05,,, DWBA_4041GG2.POS*100,1GG ELV FB,FOXSCI0_16,0,0,100,-2,102,,,,120104OLD,,
A,DynsimPEngine,,,,ExampleSCP1,1AUXAIR_FB:C16.POINT_6,1I0852_06,,, DWBA_4041GG4.POS*100,1GG ELV FB,FOXSCI0_16,0,0,100,-2,102,,,,120104OLD,,
A,DynsimPEngine,,,,ExampleSCP1,1AUXAIR_FB:C16.POINT_7,1I0852_07,,, DWBB_4041GG5.POS*100,1GG ELV FB,FOXSCI0_16,0,0,100,-2,102,,,,120104OLD,,
A,DynsimPEngine,,,,ExampleSCP1,1AUXAIR_FB:C16.POINT_8,1I0852_08,,, DWBB_4041GG7.POS*100,1GG ELV FB,FOXSCI0_16,0,0,100,-2,102,,,,120104OLD,,
A,DynsimPEngine,,,,ExampleSCP1,1AUXAIR_FB:C2.POINT_1,1I0833_01,,, DWBA_4041AA2.POS*100,1AA ELV FB,FOXSCI3_16,0,0,100,-2,102,,,,120104OLD,,
A,DynsimPEngine,,,,ExampleSCP1,1AUXAIR_FB:C2.POINT_2,1I0833_02,,, DWBA_4041AA4.POS*100,1AA ELV FB,FOXSCI3_16,0,0,100,-2,102,,,,120104OLD,,
A,DynsimPEngine,,,,ExampleSCP1,1AUXAIR_FB:C2.POINT_3,1I0833_03,,, DWBB_4041AA5.POS*100,1AA ELV FB,FOXSCI3_16,0,0,100,-2,102,,,,120104OLD,,
A,DynsimPEngine,,,,ExampleSCP1,1AUXAIR_FB:C2.POINT_4,1I0833_04,,, DWBB_4041AA7.POS*100,1AA ELV FB,FOXSCI3_16,0,0,100,-2,102,,,,120104OLD,,
A,DynsimPEngine,,,,ExampleSCP1,1AUXAIR_FB:C2.POINT_5,1I0833_05,,, DWBA_4041AA2.POS*100,1AA ELV FB,FOXSCI0_16,0,0,100,-2,102,,,,120104OLD,,
A,DynsimPEngine,,,,ExampleSCP1,1AUXAIR_FB:C2.POINT_6,1I0833_06,,, DWBA_4041AA4.POS*100,1AA ELV FB,FOXSCI0_16,0,0,100,-2,102,,,,120104OLD,,
A,DynsimPEngine,,,,ExampleSCP1,1AUXAIR_FB:C2.POINT_7,1I0833_07,,, DWBB_4041AA5.POS*100,1AA ELV FB,FOXSCI0_16,0,0,100,-2,102,,,,120104OLD,,
A,DynsimPEngine,,,,ExampleSCP1,1AUXAIR_FB:C2.POINT_8,1I0833_08,,, DWBB_4041AA7.POS*100,1AA ELV FB,FOXSCI0_16,0,0,100,-2,102,,,,120104OLD,,
A,DynsimPEngine,,,,ExampleSCP1,1AUXAIR_FB:C3.POINT_1,1I0834_01,,, DWBA_4041AB1.POS*100,1AB ELV FB,FOXSCI3_16,0,0,100,-2,102,,,,120104OLD,,
A,DynsimPEngine,,,,ExampleSCP1,1AUXAIR_FB:C3.POINT_2,1I0834_02,,, DWBA_4041AB3.POS*100,1AB ELV FB,FOXSCI3_16,0,0,100,-2,102,,,,120104OLD,,
A,DynsimPEngine,,,,ExampleSCP1,1AUXAIR_FB:C3.POINT_3,1I0834_03,,, DWBB_4041AB6.POS*100,1AB ELV FB,FOXSCI3_16,0,0,100,-2,102,,,,120104OLD,,
A,DynsimPEngine,,,,ExampleSCP1,1AUXAIR_FB:C3.POINT_4,1I0834_04,,, DWBB_4041AB8.POS*100,1AB ELV FB,FOXSCI3_16,0,0,100,-2,102,,,,120104OLD,,
A,DynsimPEngine,,,,ExampleSCP1,1AUXAIR_FB:C3.POINT_5,1I0834_05,,, DWBA_4041AB1.POS*100,1AB ELV FB,FOXSCI0_16,0,0,100,-2,102,,,,120104OLD,,
A,DynsimPEngine,,,,ExampleSCP1,1AUXAIR_FB:C3.POINT_6,1I0834_06,,, DWBA_4041AB3.POS*100,1AB ELV FB,FOXSCI0_16,0,0,100,-2,102,,,,120104OLD,,
A,DynsimPEngine,,,,ExampleSCP1,1AUXAIR_FB:C3.POINT_7,1I0834_07,,, DWBB_4041AB6.POS*100,1AB ELV FB,FOXSCI0_16,0,0,100,-2,102,,,,120104OLD,,
A,DynsimPEngine,,,,ExampleSCP1,1AUXAIR_FB:C3.POINT_8,1I0834_08,,, DWBB_4041AB8.POS*100,1AB ELV FB,FOXSCI0_16,0,0,100,-2,102,,,,120104OLD,,
A,DynsimPEngine,,,,ExampleSCP1,1AUXAIR_FB:C4.POINT_1,1I0835_01,,, DWBA_4041AB2.POS*100,1AB ELV FB,FOXSCI3_16,0,0,100,-2,102,,,,120104OLD,,
A,DynsimPEngine,,,,ExampleSCP1,1AUXAIR_FB:C4.POINT_2,1I0835_02,,, DWBA_4041AB4.POS*100,1AB ELV FB,FOXSCI3_16,0,0,100,-2,102,,,,120104OLD,,
A,DynsimPEngine,,,,ExampleSCP1,1AUXAIR_FB:C4.POINT_3,1I0835_03,,, DWBB_4041AB5.POS*100,1AB ELV FB,FOXSCI3_16,0,0,100,-2,102,,,,120104OLD,,
A,DynsimPEngine,,,,ExampleSCP1,1AUXAIR_FB:C4.POINT_4,1I0835_04,,, DWBB_4041AB7.POS*100,1AB ELV FB,FOXSCI3_16,0,0,100,-2,102,,,,120104OLD,,
A,DynsimPEngine,,,,ExampleSCP1,1AUXAIR_FB:C4.POINT_5,1I0835_05,,, DWBA_4041AB2.POS*100,1AB ELV FB,FOXSCI0_16,0,0,100,-2,102,,,,120104OLD,,
A,DynsimPEngine,,,,ExampleSCP1,1AUXAIR_FB:C4.POINT_6,1I0835_06,,, DWBA_4041AB4.POS*100,1AB ELV FB,FOXSCI0_16,0,0,100,-2,102,,,,120104OLD,,
A,DynsimPEngine,,,,ExampleSCP1,1AUXAIR_FB:C4.POINT_7,1I0835_07,,, DWBB_4041AB5.POS*100,1AB ELV FB,FOXSCI0_16,0,0,100,-2,102,,,,120104OLD,,
A,DynsimPEngine,,,,ExampleSCP1,1AUXAIR_FB:C4.POINT_8,1I0835_08,,, DWBB_4041AB7.POS*100,1AB ELV FB,FOXSCI0_16,0,0,100,-2,102,,,,120104OLD,,
A,DynsimPEngine,,,,ExampleSCP1,1AUXAIR_FB:C5.POINT_1,1I0836_01,,, DWBA_4041BC1.POS*100,1BC ELV FB,FOXSCI3_16,0,0,100,-2,102,,,,120104OLD,,
A,DynsimPEngine,,,,ExampleSCP1,1AUXAIR_FB:C5.POINT_2,1I0836_02,,, DWBA_4041BC3.POS*100,1BC ELV FB,FOXSCI3_16,0,0,100,-2,102,,,,120104OLD,,
A,DynsimPEngine,,,,ExampleSCP1,1AUXAIR_FB:C5.POINT_3,1I0836_03,,, DWBB_4041BC6.POS*100,1BC ELV FB,FOXSCI3_16,0,0,100,-2,102,,,,120104OLD,,
A,DynsimPEngine,,,,ExampleSCP1,1AUXAIR_FB:C5.POINT_4,1I0836_04,,, DWBB_4041BC8.POS*100,1BC ELV FB,FOXSCI3_16,0,0,100,-2,102,,,,120104OLD,,
A,DynsimPEngine,,,,ExampleSCP1,1AUXAIR_FB:C5.POINT_5,1I0836_05,,, DWBA_4041BC1.POS*100,1BC ELV FB,FOXSCI0_16,0,0,100,-2,102,,,,120104OLD,,
A,DynsimPEngine,,,,ExampleSCP1,1AUXAIR_FB:C5.POINT_6,1I0836_06,,, DWBA_4041BC3.POS*100,1BC ELV FB,FOXSCI0_16,0,0,100,-2,102,,,,120104OLD,,
A,DynsimPEngine,,,,ExampleSCP1,1AUXAIR_FB:C5.POINT_7,1I0836_07,,, DWBB_4041BC6.POS*100,1BC ELV FB,FOXSCI0_16,0,0,100,-2,102,,,,120104OLD,,
A,DynsimPEngine,,,,ExampleSCP1,1AUXAIR_FB:C5.POINT_8,1I0836_08,,, DWBB_4041BC8.POS*100,1BC ELV FB,FOXSCI0_16,0,0,100,-2,102,,,,120104OLD,,
A,DynsimPEngine,,,,ExampleSCP1,1AUXAIR_FB:C6.POINT_1,1I0837_01,,, DWBA_4041BC2.POS*100,1BC ELV FB,FOXSCI3_16,0,0,100,-2,102,,,,120104OLD,,
A,DynsimPEngine,,,,ExampleSCP1,1AUXAIR_FB:C6.POINT_2,1I0837_02,,, DWBA_4041BC4.POS*100,1BC ELV FB,FOXSCI3_16,0,0,100,-2,102,,,,120104OLD,,
